timestamp,frame,w,h,inter_ocular_px,scale_rel,eye_center_x,eye_center_y,face_center_x,face_center_y,offset_x_px,offset_y_px,offset_x_norm,offset_y_norm
1754900210.534836,313,640,480,193.979,1.0,227.35,181.888,226.19,179.024,1.16,2.864,0.005982,0.014762
1754900210.604456,314,640,480,193.588,1.0,226.855,180.336,225.816,177.643,1.04,2.693,0.005371,0.01391
1754900210.633665,315,640,480,192.782,1.0,226.032,179.579,224.982,177.153,1.05,2.426,0.005444,0.012583
1754900210.703242,316,640,480,193.096,1.0,224.223,178.941,223.247,176.402,0.976,2.539,0.005055,0.01315
1754900210.7337978,317,640,480,192.957,1.0,223.624,178.038,222.567,175.731,1.057,2.307,0.005475,0.011955
1754900210.766551,318,640,480,192.341,1.0,223.885,177.599,222.745,175.135,1.14,2.464,0.005929,0.01281
1754900210.834715,319,640,480,192.221,1.0,223.657,177.503,222.477,175.167,1.18,2.336,0.00614,0.012151
1754900210.867004,320,640,480,192.35,1.0,223.132,176.807,221.884,174.431,1.247,2.376,0.006485,0.012351
1754900210.9346619,321,640,480,193.652,1.0,223.351,176.137,222.135,173.774,1.216,2.363,0.006278,0.0122
1754900210.96211,322,640,480,192.414,1.0,222.547,175.193,221.584,172.837,0.962,2.356,0.005001,0.012245
1754900211.026262,323,640,480,189.965,1.0,222.245,174.345,221.309,172.212,0.936,2.133,0.00493,0.011229
1754900211.0600388,324,640,480,191.563,1.0,220.57,172.479,219.953,170.415,0.616,2.064,0.003218,0.010775
1754900211.125234,325,640,480,190.277,1.0,214.919,171.178,214.94,169.434,-0.022,1.745,-0.000115,0.009169
1754900211.160647,326,640,480,186.621,1.0,200.466,170.203,201.594,168.565,-1.127,1.638,-0.006041,0.008778
1754900211.2299361,327,640,480,185.583,1.0,183.26,172.116,185.198,170.361,-1.938,1.755,-0.01044,0.009458
1754900211.260704,328,640,480,180.839,1.0,160.992,177.63,164.429,175.861,-3.437,1.77,-0.019005,0.009786
1754900211.3286998,329,640,480,178.797,1.0,147.472,181.566,152.184,179.074,-4.712,2.492,-0.026352,0.013936
1754900211.359885,330,640,480,173.873,1.0,140.529,185.782,145.68,183.041,-5.15,2.742,-0.029622,0.015768
1754900211.392601,331,640,480,171.042,1.0,137.079,189.256,142.265,186.32,-5.186,2.936,-0.030317,0.017166
1754900211.4624488,332,640,480,172.484,1.0,135.861,192.565,141.149,189.68,-5.288,2.885,-0.030658,0.016726
1754900211.49166,333,640,480,172.95,1.0,136.681,194.803,142.267,191.794,-5.586,3.008,-0.0323,0.017395
1754900211.560967,334,640,480,174.42,1.0,137.827,198.863,143.101,196.028,-5.274,2.835,-0.030236,0.016253
1754900211.590065,335,640,480,172.461,1.0,138.371,199.993,143.483,197.246,-5.112,2.747,-0.029642,0.015926
1754900211.661391,336,640,480,173.348,1.0,138.102,200.758,143.109,197.999,-5.008,2.759,-0.028888,0.015914
1754900211.6904771,337,640,480,173.262,1.0,137.229,201.635,142.028,198.963,-4.798,2.672,-0.027694,0.015422
1754900211.759983,338,640,480,172.639,1.0,136.894,200.981,141.801,198.316,-4.907,2.665,-0.028426,0.015437
1754900211.788563,339,640,480,173.411,1.0,136.333,201.26,141.136,198.624,-4.803,2.636,-0.0277,0.0152
1754900211.85813,340,640,480,174.128,1.0,135.668,201.045,140.573,198.531,-4.906,2.515,-0.028172,0.014443
1754900211.887106,341,640,480,172.418,1.0,134.237,200.303,139.034,197.738,-4.798,2.565,-0.027826,0.01488
1754900211.958334,342,640,480,173.878,1.0,134.153,199.517,139.114,196.737,-4.961,2.779,-0.028534,0.015985
1754900211.985893,343,640,480,174.183,1.0,134.433,199.899,139.286,197.433,-4.853,2.466,-0.027862,0.014158
1754900212.02071,344,640,480,175.826,1.0,135.892,198.141,140.569,195.532,-4.676,2.609,-0.026597,0.01484
1754900212.089447,345,640,480,173.325,1.0,136.168,197.407,140.884,194.829,-4.715,2.578,-0.027205,0.014874
1754900212.120554,346,640,480,173.094,1.0,134.7,196.645,139.568,194.243,-4.868,2.402,-0.028124,0.01388
1754900212.188868,347,640,480,174.105,1.0,134.306,196.063,139.193,193.483,-4.887,2.58,-0.028068,0.014819
1754900212.217796,348,640,480,171.502,1.0,133.692,196.755,138.762,194.272,-5.07,2.482,-0.029562,0.014473
1754900212.2869298,349,640,480,175.986,1.0,132.038,196.808,137.11,194.281,-5.072,2.526,-0.028821,0.014355
1754900212.3163168,350,640,480,175.919,1.0,130.255,197.508,135.386,195.015,-5.131,2.493,-0.029166,0.01417
1754900212.387688,351,640,480,175.657,1.0,128.578,198.446,133.606,195.904,-5.028,2.542,-0.028625,0.014469
1754900212.416817,352,640,480,176.046,1.0,127.11,198.81,132.133,196.298,-5.022,2.512,-0.028529,0.014269
1754900212.4864252,353,640,480,174.071,1.0,126.697,197.41,131.454,194.594,-4.757,2.816,-0.027325,0.016177
1754900212.515394,354,640,480,173.935,1.0,125.21,196.558,129.997,193.973,-4.787,2.585,-0.027524,0.01486
1754900212.584621,355,640,480,174.464,1.0,127.402,195.408,131.829,193.057,-4.426,2.351,-0.02537,0.013473
1754900212.612109,356,640,480,176.733,1.0,130.881,196.61,134.761,195.227,-3.88,1.383,-0.021956,0.007825
1754900212.646967,357,640,480,182.218,1.0,143.074,197.072,146.379,195.715,-3.305,1.358,-0.018136,0.007451
1754900212.7167628,358,640,480,184.077,1.0,155.168,196.458,157.604,194.475,-2.436,1.983,-0.013235,0.010772
1754900212.745923,359,640,480,185.025,1.0,164.372,196.574,165.93,193.809,-1.558,2.766,-0.008418,0.014949
1754900212.816156,360,640,480,184.882,1.0,173.633,196.285,174.382,193.28,-0.748,3.005,-0.004048,0.016255
1754900212.848233,361,640,480,188.268,1.0,179.492,197.739,179.48,194.969,0.012,2.769,6.4e-05,0.014708
1754900212.912881,362,640,480,188.111,1.0,183.106,199.19,182.931,196.576,0.175,2.614,0.00093,0.013895
1754900212.943029,363,640,480,186.201,1.0,181.672,199.255,181.311,196.675,0.362,2.581,0.001942,0.01386
1754900213.0135958,364,640,480,186.517,1.0,179.97,198.362,179.667,195.771,0.304,2.591,0.001627,0.01389
1754900213.042389,365,640,480,186.984,1.0,178.179,198.341,177.89,195.946,0.288,2.395,0.001542,0.01281
1754900213.111912,366,640,480,187.303,1.0,176.925,198.951,176.49,196.349,0.435,2.601,0.002322,0.013889
1754900213.141168,367,640,480,186.509,1.0,176.393,199.934,175.977,197.297,0.415,2.637,0.002228,0.014138
1754900213.2098281,368,640,480,186.1,1.0,175.965,200.662,175.834,198.086,0.131,2.576,0.000705,0.013842
1754900213.2383108,369,640,480,186.19,1.0,174.561,200.259,174.367,197.513,0.193,2.746,0.001039,0.014747
1754900213.274828,370,640,480,186.299,1.0,174.348,201.498,174.227,198.647,0.121,2.851,0.000651,0.015304
1754900213.344262,371,640,480,186.827,1.0,173.857,201.967,173.819,199.159,0.037,2.807,0.0002,0.015027
1754900213.3716311,372,640,480,187.77,1.0,173.157,203.233,173.024,200.27,0.133,2.963,0.00071,0.01578
1754900213.4400792,373,640,480,186.838,1.0,173.583,203.308,173.56,200.397,0.023,2.91,0.000121,0.015577
1754900213.471901,374,640,480,187.781,1.0,174.542,203.784,174.431,200.92,0.111,2.864,0.000592,0.015254
1754900213.538456,375,640,480,187.632,1.0,176.042,205.398,175.868,202.604,0.174,2.794,0.000928,0.014893
1754900213.57165,376,640,480,186.873,1.0,176.959,205.533,176.737,202.688,0.222,2.844,0.001187,0.01522
1754900213.640262,377,640,480,185.975,1.0,177.363,206.47,177.35,203.534,0.013,2.935,6.8e-05,0.015784
1754900213.6691542,378,640,480,186.637,1.0,175.513,205.425,175.351,202.263,0.162,3.162,0.000866,0.016942
1754900213.738827,379,640,480,187.884,1.0,173.529,205.807,173.448,202.841,0.081,2.966,0.000432,0.015788
1754900213.767801,380,640,480,187.636,1.0,172.427,205.004,172.367,201.901,0.061,3.103,0.000324,0.016535
1754900213.8414762,381,640,480,187.929,1.0,171.349,205.077,171.34,201.877,0.008,3.201,4.4e-05,0.017031
1754900213.864945,382,640,480,187.52,1.0,170.552,204.424,170.538,201.539,0.014,2.885,7.5e-05,0.015384
1754900213.9047081,383,640,480,187.615,1.0,170.662,204.139,170.729,201.382,-0.067,2.758,-0.000355,0.014699
1754900213.975583,384,640,480,188.307,1.0,170.482,204.562,170.504,201.6,-0.022,2.962,-0.000117,0.01573
1754900213.9985878,385,640,480,189.975,1.0,169.567,204.215,169.669,201.102,-0.102,3.114,-0.000535,0.016391
1754900214.069485,386,640,480,190.527,1.0,168.907,204.122,169.09,200.792,-0.183,3.33,-0.000962,0.017476
1754900214.10011,387,640,480,188.638,1.0,169.078,203.699,169.151,200.68,-0.073,3.018,-0.000385,0.016001
1754900214.1679559,388,640,480,188.809,1.0,168.653,204.247,168.807,201.163,-0.155,3.084,-0.000819,0.016333
1754900214.196846,389,640,480,188.023,1.0,168.264,204.603,168.343,201.506,-0.079,3.098,-0.000419,0.016474
1754900214.266546,390,640,480,189.246,1.0,167.593,204.567,167.746,201.549,-0.153,3.018,-0.000809,0.015947
1754900214.29681,391,640,480,190.467,1.0,165.939,206.177,166.193,203.512,-0.253,2.665,-0.001329,0.013994
1754900214.367032,392,640,480,190.219,1.0,165.447,205.508,165.711,202.847,-0.263,2.661,-0.001384,0.01399
1754900214.396052,393,640,480,189.838,1.0,166.891,206.355,167.268,203.593,-0.377,2.762,-0.001988,0.014548
1754900214.464127,394,640,480,188.004,1.0,166.733,205.526,166.9,202.712,-0.167,2.814,-0.00089,0.014967
1754900214.495536,395,640,480,190.171,1.0,166.05,204.062,166.236,201.007,-0.185,3.055,-0.000974,0.016065
1754900214.529384,396,640,480,188.532,1.0,165.943,204.534,166.051,201.539,-0.108,2.994,-0.000573,0.015883
1754900214.599553,397,640,480,189.746,1.0,164.695,205.447,164.86,202.486,-0.165,2.96,-0.000869,0.015602
1754900214.626505,398,640,480,189.826,1.0,164.112,204.917,164.208,201.773,-0.097,3.144,-0.000509,0.016563
1754900214.697346,399,640,480,187.844,1.0,163.475,204.217,163.578,201.191,-0.103,3.026,-0.00055,0.016112
1754900214.72509,400,640,480,188.594,1.0,162.566,204.062,162.592,200.915,-0.026,3.147,-0.000137,0.016687
1754900214.7929358,401,640,480,189.449,1.0,162.711,203.375,162.88,200.39,-0.169,2.985,-0.000894,0.015758
1754900214.8264709,402,640,480,189.03,1.0,163.287,203.035,163.439,200.029,-0.152,3.006,-0.000803,0.0159
1754900214.894571,403,640,480,188.614,1.0,163.784,202.594,163.866,199.738,-0.082,2.856,-0.000437,0.015144
1754900214.923712,404,640,480,188.11,1.0,163.674,203.256,163.761,200.367,-0.087,2.888,-0.000461,0.015354
1754900214.9916558,405,640,480,188.157,1.0,163.662,205.979,163.937,203.387,-0.275,2.592,-0.001463,0.013775
1754900215.021897,406,640,480,189.884,1.0,162.489,204.88,162.684,202.283,-0.196,2.597,-0.00103,0.013677
1754900215.092742,407,640,480,190.277,1.0,162.816,205.435,163.078,202.514,-0.262,2.922,-0.001376,0.015354
1754900215.121962,408,640,480,186.943,1.0,163.24,202.478,163.422,199.515,-0.182,2.963,-0.000974,0.015852
1754900215.156854,409,640,480,187.276,1.0,162.889,200.179,162.94,196.993,-0.051,3.185,-0.000273,0.017009
1754900215.22295,410,640,480,187.48,1.0,161.253,199.113,161.283,195.918,-0.03,3.194,-0.00016,0.017038
1754900215.252269,411,640,480,188.954,1.0,160.63,198.401,160.802,195.069,-0.172,3.332,-0.000913,0.017636
1754900215.324139,412,640,480,189.042,1.0,160.035,199.552,160.142,196.213,-0.108,3.339,-0.000569,0.017662
1754900215.351694,413,640,480,189.752,1.0,159.222,200.93,159.311,197.754,-0.089,3.176,-0.000469,0.016738
1754900215.4229078,414,640,480,189.354,1.0,159.274,200.455,159.348,197.351,-0.074,3.104,-0.00039,0.016391
1754900215.452441,415,640,480,189.084,1.0,159.206,200.65,159.265,197.593,-0.059,3.057,-0.000313,0.016168
1754900215.521321,416,640,480,189.381,1.0,159.897,199.983,159.989,196.969,-0.092,3.014,-0.000484,0.015915
1754900215.550185,417,640,480,189.982,1.0,159.401,200.631,159.441,197.457,-0.04,3.175,-0.000209,0.016711
1754900215.620872,418,640,480,189.143,1.0,159.779,200.578,159.775,197.613,0.004,2.965,1.9e-05,0.015675
1754900215.649982,419,640,480,189.52,1.0,158.883,201.271,158.894,198.125,-0.011,3.146,-5.6e-05,0.016599
1754900215.720258,420,640,480,189.661,1.0,158.023,200.489,158.112,197.407,-0.089,3.081,-0.000468,0.016245
1754900215.74755,421,640,480,189.148,1.0,157.716,200.655,157.888,197.654,-0.172,3.001,-0.000907,0.015867
1754900215.782185,422,640,480,189.353,1.0,157.396,200.43,157.497,197.349,-0.101,3.081,-0.000534,0.016273
1754900215.852316,423,640,480,189.425,1.0,157.431,200.647,157.551,197.533,-0.12,3.114,-0.000632,0.016441
1754900215.879894,424,640,480,188.976,1.0,157.307,200.723,157.445,197.796,-0.137,2.928,-0.000728,0.015493
1754900215.950739,425,640,480,188.315,1.0,157.12,204.202,157.281,201.654,-0.16,2.548,-0.000852,0.01353
1754900215.980195,426,640,480,191.223,1.0,156.234,204.131,156.486,201.48,-0.253,2.652,-0.001321,0.013866
1754900216.049361,427,640,480,188.651,1.0,155.507,203.164,155.645,200.132,-0.138,3.032,-0.000732,0.016073
1754900216.078187,428,640,480,189.086,1.0,156.14,201.834,156.365,199.034,-0.224,2.8,-0.001186,0.014807
1754900216.148601,429,640,480,189.379,1.0,156.228,201.761,156.201,198.985,0.027,2.776,0.000143,0.014658
1754900216.177418,430,640,480,189.28,1.0,155.855,201.908,156.018,199.052,-0.163,2.855,-0.000864,0.015085
1754900216.246654,431,640,480,189.726,1.0,155.226,201.881,155.415,198.887,-0.189,2.994,-0.000996,0.015781
1754900216.275758,432,640,480,190.628,1.0,155.14,201.025,155.307,197.791,-0.168,3.234,-0.00088,0.016964
1754900216.346932,433,640,480,190.999,1.0,154.439,199.827,154.581,196.641,-0.141,3.186,-0.000739,0.016681
1754900216.3766038,434,640,480,192.074,1.0,154.956,198.293,155.233,194.707,-0.277,3.586,-0.001441,0.018668
1754900216.4460459,435,640,480,191.559,1.0,155.962,199.217,155.984,195.539,-0.023,3.678,-0.000118,0.019202
1754900216.4752839,436,640,480,191.986,1.0,157.213,199.123,157.363,195.47,-0.15,3.653,-0.000781,0.019027
1754900216.5070431,437,640,480,191.336,1.0,157.027,199.067,157.176,195.544,-0.148,3.523,-0.000775,0.018411
1754900216.578136,438,640,480,192.812,1.0,157.075,199.371,157.121,195.686,-0.046,3.685,-0.000239,0.019113
1754900216.605937,439,640,480,192.564,1.0,157.143,198.6,157.093,194.87,0.05,3.729,0.00026,0.019366
1754900216.676785,440,640,480,192.139,1.0,157.781,198.675,157.867,195.058,-0.087,3.617,-0.000452,0.018825
1754900216.707204,441,640,480,192.495,1.0,157.791,198.581,157.918,194.916,-0.127,3.665,-0.00066,0.019038
1754900216.7768252,442,640,480,192.054,1.0,157.505,198.583,157.598,195.062,-0.092,3.522,-0.000481,0.018338
1754900216.803932,443,640,480,191.608,1.0,158.04,198.493,158.118,194.815,-0.078,3.678,-0.000406,0.019194
1754900216.874996,444,640,480,193.454,1.0,158.874,198.569,158.982,194.95,-0.108,3.619,-0.000558,0.018707
1754900216.905899,445,640,480,190.969,1.0,158.353,200.238,158.37,196.774,-0.018,3.464,-9.2e-05,0.018139
1754900216.9740002,446,640,480,193.024,1.0,159.364,199.835,159.551,196.147,-0.187,3.688,-0.000969,0.019104
1754900217.001249,447,640,480,191.335,1.0,159.236,200.67,159.418,197.118,-0.182,3.552,-0.000951,0.018566
1754900217.0724359,448,640,480,192.526,1.0,160.42,201.385,160.514,197.743,-0.094,3.642,-0.000488,0.018917
1754900217.0999649,449,640,480,192.734,1.0,162.995,204.235,162.941,200.579,0.054,3.656,0.00028,0.018969
1754900217.1365051,450,640,480,191.898,1.0,165.418,205.362,165.492,201.507,-0.074,3.855,-0.000386,0.020087
1754900217.2051442,451,640,480,190.22,1.0,167.232,204.334,167.453,200.773,-0.221,3.561,-0.001161,0.018721
1754900217.2341068,452,640,480,190.046,1.0,166.857,205.469,166.969,201.974,-0.111,3.495,-0.000587,0.018391
1754900217.3034399,453,640,480,188.518,1.0,166.299,204.651,166.562,201.182,-0.263,3.469,-0.001395,0.018401
1754900217.33115,454,640,480,188.783,1.0,165.852,204.973,166.084,201.496,-0.231,3.477,-0.001226,0.018418
1754900217.4022322,455,640,480,188.599,1.0,166.077,205.064,166.203,201.665,-0.126,3.399,-0.000668,0.018023
1754900217.431592,456,640,480,187.292,1.0,165.785,204.854,165.992,201.626,-0.207,3.228,-0.001104,0.017238
1754900217.5013518,457,640,480,187.53,1.0,165.981,204.71,166.241,201.652,-0.261,3.058,-0.001389,0.016309
1754900217.532009,458,640,480,188.14,1.0,166.302,205.07,166.48,201.816,-0.178,3.254,-0.000946,0.017296
1754900217.601484,459,640,480,187.786,1.0,166.585,204.935,166.798,201.964,-0.213,2.971,-0.001136,0.015821
1754900217.6307468,460,640,480,187.793,1.0,166.467,204.547,166.644,201.383,-0.177,3.163,-0.00094,0.016846
1754900217.7002828,461,640,480,187.097,1.0,165.947,204.412,166.035,201.386,-0.088,3.026,-0.000472,0.016175
1754900217.729467,462,640,480,190.146,1.0,165.003,204.275,165.239,201.178,-0.236,3.097,-0.001242,0.016288
1754900217.7626472,463,640,480,188.362,1.0,165.766,204.562,165.935,201.57,-0.169,2.992,-0.000895,0.015885
1754900217.832308,464,640,480,188.765,1.0,166.248,204.196,166.489,201.098,-0.241,3.098,-0.001276,0.016413
1754900217.859885,465,640,480,187.786,1.0,165.558,203.651,165.729,200.631,-0.171,3.021,-0.000913,0.016085
1754900217.9309702,466,640,480,188.953,1.0,164.439,203.613,164.676,200.796,-0.237,2.817,-0.001253,0.014908
1754900217.960466,467,640,480,186.295,1.0,158.758,202.762,159.446,199.697,-0.688,3.066,-0.003693,0.016456
1754900218.030014,468,640,480,187.244,1.0,146.662,200.43,148.5,197.04,-1.838,3.39,-0.009815,0.018106
1754900218.058825,469,640,480,186.766,1.0,136.498,201.163,138.848,197.725,-2.35,3.438,-0.012583,0.018408
1754900218.128353,470,640,480,183.414,1.0,128.831,199.373,131.606,195.713,-2.775,3.66,-0.01513,0.019955
1754900218.157948,471,640,480,183.315,1.0,123.879,198.321,126.827,194.788,-2.947,3.533,-0.016078,0.01927
1754900218.227505,472,640,480,183.351,1.0,123.576,198.128,126.437,194.775,-2.861,3.353,-0.015603,0.018289
1754900218.25602,473,640,480,185.957,1.0,125.407,198.386,127.928,194.742,-2.521,3.643,-0.013557,0.019593
1754900218.325504,474,640,480,185.335,1.0,127.435,198.768,129.838,195.187,-2.402,3.581,-0.012962,0.019321
1754900218.3553832,475,640,480,186.458,1.0,126.789,198.581,129.108,195.056,-2.32,3.525,-0.012442,0.018906
1754900218.3894541,476,640,480,184.931,1.0,129.058,197.502,131.174,194.1,-2.116,3.401,-0.011442,0.018393
1754900218.45922,477,640,480,183.886,1.0,130.342,198.87,132.355,195.486,-2.013,3.384,-0.010945,0.018402
1754900218.4869812,478,640,480,181.863,1.0,134.698,199.435,136.426,196.192,-1.728,3.244,-0.0095,0.017836
1754900218.557714,479,640,480,186.924,1.0,142.23,199.559,143.334,196.411,-1.104,3.148,-0.005904,0.01684
1754900218.5868318,480,640,480,186.35,1.0,152.397,198.417,152.802,195.422,-0.405,2.995,-0.002173,0.016074
1754900218.656634,481,640,480,187.659,1.0,160.271,199.855,160.019,197.374,0.251,2.481,0.00134,0.013221
1754900218.6856918,482,640,480,187.03,1.0,165.672,200.141,165.031,197.695,0.641,2.446,0.003425,0.013079
1754900218.756819,483,640,480,186.918,1.0,169.248,199.82,168.259,197.191,0.99,2.629,0.005295,0.014066
1754900218.7840488,484,640,480,188.108,1.0,172.399,199.375,171.191,196.724,1.208,2.651,0.006424,0.014093
1754900218.855468,485,640,480,186.706,1.0,172.745,199.253,171.711,196.827,1.034,2.426,0.005536,0.012992
1754900218.883052,486,640,480,186.355,1.0,172.543,199.437,171.384,196.982,1.159,2.455,0.006219,0.013175
1754900218.953747,487,640,480,187.086,1.0,173.287,199.887,172.154,197.419,1.134,2.468,0.006059,0.013189
1754900218.981314,488,640,480,186.402,1.0,172.725,199.584,171.723,196.982,1.002,2.602,0.005376,0.013957
1754900219.018584,489,640,480,185.824,1.0,172.575,199.924,171.546,197.493,1.029,2.431,0.00554,0.013082
1754900219.085829,490,640,480,185.367,1.0,172.254,200.46,171.164,197.958,1.091,2.502,0.005883,0.013495
1754900219.114712,491,640,480,186.531,1.0,172.08,200.672,171.106,198.134,0.974,2.538,0.005222,0.013609
1754900219.184622,492,640,480,185.496,1.0,171.787,201.234,170.956,198.562,0.831,2.672,0.004479,0.014405
1754900219.213557,493,640,480,185.038,1.0,172.926,203.404,172.049,200.627,0.876,2.777,0.004736,0.015007
1754900219.2830122,494,640,480,184.675,1.0,173.087,204.354,172.333,201.605,0.754,2.749,0.004081,0.014888
1754900219.312233,495,640,480,185.924,1.0,172.272,205.177,171.408,202.404,0.864,2.774,0.004646,0.014919
1754900219.383595,496,640,480,185.146,1.0,170.937,206.35,170.25,203.521,0.687,2.829,0.003711,0.015281
1754900219.4104152,497,640,480,186.533,1.0,170.458,206.662,169.684,204.11,0.774,2.552,0.004149,0.01368
1754900219.478706,498,640,480,185.201,1.0,170.707,207.368,170.037,204.599,0.67,2.769,0.003616,0.01495
1754900219.5119941,499,640,480,186.178,1.0,171.652,208.177,171.002,205.356,0.65,2.821,0.003491,0.015154
1754900219.581412,500,640,480,186.439,1.0,174.608,209.76,173.7,206.902,0.908,2.858,0.00487,0.01533
1754900219.609447,501,640,480,186.437,1.0,176.972,210.978,176.177,208.031,0.795,2.948,0.004265,0.01581
1754900219.6444669,502,640,480,185.952,1.0,179.124,212.052,178.366,209.197,0.757,2.856,0.004073,0.015356
1754900219.712516,503,640,480,185.301,1.0,179.432,212.742,178.695,209.676,0.737,3.065,0.003978,0.016542
1754900219.7438211,504,640,480,184.833,1.0,178.164,212.812,177.569,209.724,0.595,3.089,0.00322,0.01671
1754900219.811321,505,640,480,184.014,1.0,176.618,214.412,176.133,211.398,0.485,3.014,0.002633,0.01638
1754900219.840856,506,640,480,184.647,1.0,175.211,216.242,174.75,213.092,0.462,3.15,0.0025,0.017059
1754900219.910274,507,640,480,183.622,1.0,174.354,217.836,173.825,214.683,0.529,3.153,0.002878,0.017172
1754900219.9409258,508,640,480,184.965,1.0,175.566,220.865,175.175,217.624,0.392,3.241,0.002117,0.01752
1754900220.009303,509,640,480,183.514,1.0,177.342,225.809,176.983,222.306,0.359,3.503,0.001956,0.019091
1754900220.037908,510,640,480,183.534,1.0,180.082,231.597,180.005,228.112,0.077,3.485,0.000418,0.018991
1754900220.1017332,511,640,480,183.003,1.0,180.043,234.26,179.982,230.67,0.061,3.59,0.000333,0.019618
1754900220.137517,512,640,480,185.695,1.0,179.505,234.01,179.612,230.316,-0.107,3.694,-0.000578,0.019895
1754900220.207223,513,640,480,186.539,1.0,177.732,233.54,177.988,229.865,-0.257,3.675,-0.001375,0.019701
1754900220.237707,514,640,480,185.926,1.0,175.907,234.574,176.138,230.9,-0.232,3.674,-0.001245,0.019759
1754900220.2685802,515,640,480,188.39,1.0,176.991,236.982,177.47,233.301,-0.479,3.681,-0.002541,0.019538
1754900220.339484,516,640,480,185.699,1.0,177.522,239.218,178.14,235.419,-0.617,3.799,-0.003325,0.020458
1754900220.368567,517,640,480,188.19,1.0,174.494,239.782,175.426,235.755,-0.933,4.027,-0.004956,0.021397
1754900220.440138,518,640,480,188.628,1.0,171.651,239.659,172.674,235.679,-1.024,3.979,-0.005427,0.021096
1754900220.466464,519,640,480,187.68,1.0,168.86,240.089,170.109,236.289,-1.249,3.8,-0.006655,0.020246
1754900220.5370839,520,640,480,188.295,1.0,167.291,241.008,168.739,237.104,-1.448,3.904,-0.00769,0.020732
1754900220.564658,521,640,480,188.873,1.0,166.435,241.104,167.951,237.061,-1.516,4.044,-0.008025,0.021411
1754900220.637544,522,640,480,186.778,1.0,164.648,241.554,166.275,237.583,-1.628,3.972,-0.008714,0.021265
1754900220.666421,523,640,480,188.384,1.0,164.281,241.208,165.913,237.064,-1.631,4.143,-0.00866,0.021994
1754900220.729484,524,640,480,188.644,1.0,164.413,239.504,166.153,235.486,-1.74,4.018,-0.009223,0.021297
1754900220.767251,525,640,480,188.695,1.0,166.544,239.425,168.346,235.518,-1.803,3.907,-0.009553,0.020706
1754900220.8383281,526,640,480,187.864,1.0,169.649,238.705,171.484,234.748,-1.835,3.957,-0.009765,0.021061
1754900220.8621361,527,640,480,188.226,1.0,172.393,238.737,174.039,234.593,-1.647,4.145,-0.008748,0.02202
1754900220.89686,528,640,480,188.509,1.0,173.177,237.926,174.876,234.071,-1.699,3.855,-0.009013,0.020448
1754900220.966536,529,640,480,188.666,1.0,173.356,237.414,175.026,233.295,-1.67,4.119,-0.008849,0.021833
1754900220.996035,530,640,480,189.013,1.0,172.901,237.994,174.574,233.914,-1.673,4.08,-0.008852,0.021587
1754900221.064051,531,640,480,189.552,1.0,169.415,236.107,171.147,232.017,-1.733,4.09,-0.00914,0.021579
1754900221.095851,532,640,480,187.939,1.0,166.485,235.531,168.195,231.81,-1.711,3.72,-0.009103,0.019795
1754900221.157581,533,640,480,189.109,1.0,164.712,234.896,166.424,231.003,-1.712,3.893,-0.009053,0.020585
1754900221.191205,534,640,480,187.997,1.0,164.19,234.363,165.874,230.699,-1.684,3.663,-0.008958,0.019487
1754900221.255999,535,640,480,187.695,1.0,163.105,232.396,164.837,228.586,-1.731,3.81,-0.009224,0.020301
1754900221.290194,536,640,480,186.538,1.0,159.995,227.926,161.929,224.217,-1.934,3.709,-0.01037,0.019883
1754900221.359,537,640,480,186.222,1.0,159.982,224.241,161.972,220.4,-1.989,3.841,-0.010682,0.020624
1754900221.393501,538,640,480,186.704,1.0,159.282,217.791,161.109,214.433,-1.827,3.358,-0.009783,0.017987
1754900221.463797,539,640,480,184.058,1.0,161.908,212.933,163.805,209.203,-1.897,3.73,-0.010306,0.020267
1754900221.493911,540,640,480,183.286,1.0,166.257,209.402,167.984,205.911,-1.727,3.491,-0.009422,0.019047
1754900221.52554,541,640,480,184.445,1.0,177.116,208.515,178.736,205.211,-1.62,3.305,-0.008783,0.017918
1754900221.591528,542,640,480,183.907,1.0,193.113,211.214,194.585,208.009,-1.473,3.205,-0.008008,0.017426
1754900221.621603,543,640,480,180.45,1.0,202.41,214.985,203.993,211.352,-1.583,3.632,-0.00877,0.020128
1754900221.686888,544,640,480,179.266,1.0,218.036,233.565,219.124,229.897,-1.089,3.668,-0.006072,0.020463
1754900221.719263,545,640,480,180.417,1.0,214.051,237.974,215.385,234.988,-1.333,2.986,-0.007389,0.016551
1754900221.78764,546,640,480,179.057,1.0,195.922,237.077,197.697,234.261,-1.775,2.816,-0.009911,0.015728
1754900221.819199,547,640,480,180.804,1.0,189.182,234.931,190.747,231.469,-1.565,3.461,-0.008658,0.019142
1754900221.885223,548,640,480,178.637,1.0,183.071,228.969,184.344,226.047,-1.273,2.923,-0.007126,0.016362
1754900221.926561,549,640,480,182.474,1.0,181.719,228.256,183.301,224.705,-1.582,3.551,-0.008671,0.019459
1754900221.986602,550,640,480,180.613,1.0,183.153,227.288,184.523,224.237,-1.37,3.05,-0.007586,0.016889
1754900222.019518,551,640,480,179.873,1.0,177.991,221.439,179.214,218.259,-1.223,3.18,-0.006799,0.01768
1754900222.082437,552,640,480,178.426,1.0,189.249,221.042,189.826,218.3,-0.577,2.742,-0.003233,0.015368
1754900222.117881,553,640,480,176.374,1.0,204.044,235.019,204.12,232.118,-0.075,2.9,-0.000428,0.016444
